tx_id,tx_size,tx_fee
94365,542,7331
94366,153,6628
94367,377,2344
94368,260,6982
94369,823,6518
94370,268,7485
94371,551,4769
94372,692,4627
94373,439,9392
94374,458,2863
94375,881,3260
94376,787,8528
94377,177,5960
94378,483,4409
94379,467,6203
94380,356,9546
94381,667,2221
94382,920,2774
94383,747,1376
94384,938,3137
94385,526,6516
94386,385,9301
94387,629,7081
94388,552,5061
94389,725,5726
94390,770,5207
94391,352,6822
94392,245,1391
94393,864,9823
94394,745,4476
94395,255,9757
94396,558,2405
94397,676,7842
94398,131,7122
94399,561,4293
94400,612,1484
94401,618,4284
94402,271,7433
94403,165,7915
94404,371,9594
94405,681,5782
94406,427,7032
94407,639,3720
94408,800,4454
94409,730,5263
94410,223,9967
94411,748,4116
94412,825,8434
94413,963,4638
94414,805,9327
94415,531,8245
94416,348,9263
94417,108,6294
94418,997,3820
94419,437,4512
94420,430,6738
94421,909,6245
94422,577,9630
94423,580,7348
94424,788,8323
94425,433,3100
94426,677,7640
94427,676,3474
94428,148,1495
94429,311,1362
94430,188,1276
94431,267,2007
94432,358,2421
94433,615,8426
94434,996,3177
94435,438,1198
94436,848,5294
94437,149,5713
94438,101,5586
94439,224,4739
94440,468,7317
94441,381,4708
94442,364,9874
94443,398,7040
94444,763,3906
94445,680,1037
94446,539,1679
94447,429,8858
94448,492,7901
94449,398,4484
94450,918,7985
94451,404,6500
94452,252,9440
94453,730,5100
94454,921,4075
94455,956,3725
94456,235,5460
94457,146,9594
94458,190,2095
94459,884,5737
94460,237,7955
94461,187,8040
94462,608,9478
94463,821,4448
94464,347,6972
94465,635,3796
94466,489,7399
94467,459,1407
94468,662,2919
94469,528,5350
94470,665,5488
94471,486,4796
94472,182,6363
94473,667,6061
94474,178,1134
94475,548,4278
94476,909,1040
94477,459,6395
94478,522,7787
94479,856,5216
94480,728,5501
94481,667,1855
94482,289,3659
94483,495,4120
94484,678,1856
94485,341,5892
94486,844,3002
94487,673,5638
94488,453,6320
94489,634,6244
94490,275,4200
94491,559,5766
94492,743,9509
94493,982,3985
94494,626,7052
94495,792,3009
94496,688,5226
94497,970,6526
94498,731,7007
94499,132,3357
94500,354,1136
94501,676,3963
94502,667,2283
94503,218,6820
94504,809,1594
94505,640,5257
94506,588,2060
94507,625,2244
94508,600,7620
94509,701,2152
94510,449,7794
94511,560,1792
94512,101,6719
94513,914,5762
94514,278,4913
94515,286,9958
94516,787,3384
94517,831,5909
94518,628,6432
94519,854,2282
94520,846,1636
94521,771,2919
94522,610,1818
94523,351,6431
94524,286,1406
94525,770,3426
94526,520,7383
94527,126,9049
94528,137,3467
94529,512,2007
94530,589,8355
94531,388,4685
94532,331,6730
94533,414,4387
94534,326,4626
94535,619,6586
94536,981,7788
94537,198,5445
94538,603,8717
94539,769,6448
94540,625,8695
94541,462,4405
94542,452,6113
94543,391,1928
94544,304,2504
94545,898,7071
94546,902,8932
94547,850,9723
94548,903,1942
94549,780,4712
94550,180,5747
94551,419,1694
94552,961,3104
94553,930,7272
94554,860,1340
94555,585,4879
94556,861,1990
94557,174,7344
94558,453,1166
94559,439,6254
94560,592,9602
94561,209,9102
94562,362,2162
94563,449,6435
94564,396,3132
94565,527,9960
94566,601,8081
94567,929,9079
94568,861,3456
94569,698,8876
94570,718,8575
94571,668,7583
94572,346,7863
94573,328,3526
94574,359,8934
94575,615,4547
94576,547,1910
94577,955,1716
94578,721,8768
94579,148,6066
94580,729,4156
94581,618,4402
94582,194,5788
94583,397,2202
94584,188,8019
94585,745,5851
94586,111,2818
94587,512,7288
94588,218,3102
94589,607,6540
94590,565,8748
94591,712,7374
94592,445,5445
94593,782,8142
94594,192,4510
94595,430,5413
94596,562,3497
94597,528,4550
94598,946,6273
94599,166,6624
94600,896,6859
94601,466,7730
94602,868,8424
94603,890,4925
94604,455,8141
94605,450,1926
94606,672,5670
94607,204,5427
94608,932,2556
94609,497,2159
94610,358,1019
94611,485,3304
94612,350,9509
94613,219,9443
94614,445,7037
94615,523,9972
94616,302,1524
94617,513,9481
94618,336,5769
94619,102,8229
94620,648,7392
94621,590,9681
94622,625,6932
94623,631,2053
94624,191,9182
94625,429,3643
94626,159,9834
94627,400,5800
94628,560,6571
94629,607,5474
94630,790,2093
94631,887,5544
94632,640,6392
94633,745,7561
94634,660,3177
94635,149,3397
94636,689,3023
94637,335,7776
94638,283,4650
94639,555,5733
94640,107,2502
94641,492,9741
94642,669,9800
94643,369,4370
94644,861,9512
94645,554,7787
94646,823,5058
94647,512,7292
94648,278,6717
94649,536,7490
94650,919,1416
94651,834,5315
94652,313,8331
94653,557,7472
94654,529,9973
94655,180,4774
94656,424,5474
94657,587,9463
94658,588,7539
94659,747,7824
94660,545,3387
94661,828,9009
94662,522,9478
94663,538,5196
94664,380,7843
94665,549,4928
94666,316,7474
94667,735,9661
94668,429,1007
94669,538,2723
94670,935,4192
94671,784,8515
94672,848,3093
94673,126,5711
94674,121,4967
94675,706,7039
94676,268,5171
94677,552,7347
94678,580,8596
94679,793,2418
94680,527,7453
94681,435,9961
94682,723,8618
94683,887,7983
94684,579,3234
94685,579,9676
94686,869,9936
94687,367,5677
94688,624,5364
94689,807,3201
94690,473,9784
94691,559,6672
94692,929,1477
94693,766,1156
94694,239,7218
94695,763,9773
94696,411,4980
94697,379,5443
94698,960,8947
94699,366,2191
94700,237,5173
94701,409,8025
94702,583,4289
94703,634,2005
94704,224,9355
94705,746,4881
94706,100,5610
94707,777,3794
94708,812,7384
94709,641,9584
94710,667,6512
94711,745,6826
94712,232,8626
94713,303,3940
94714,625,3898
94715,551,8999
94716,111,3985
94717,102,6788
94718,953,7753
94719,946,7677
94720,167,7185
94721,504,1118
94722,652,3823
94723,768,1288
94724,506,6109
94725,623,7265
94726,207,4350
94727,292,2635
94728,970,5287
94729,651,8383
94730,687,5253
94731,491,1014
94732,722,4546
94733,835,6297
94734,392,2547
94735,675,9564
94736,743,7875
94737,580,9583
94738,243,7134
94739,921,7814
94740,994,6612
94741,157,5224
94742,991,4190
94743,973,7334
94744,409,1695
94745,311,2167
94746,215,1591
94747,852,3349
94748,446,7575
94749,969,6885
94750,323,8533
94751,337,5619
94752,751,5959
94753,493,5433
94754,604,9705
94755,771,4922
94756,818,6226
94757,864,1602
94758,455,3007
94759,739,8763
94760,803,9721
94761,131,5418
94762,976,9774
94763,133,5259
94764,630,4320
94765,586,3100
94766,964,3698
94767,555,6684
94768,782,1262
94769,932,1374
94770,550,6638
94771,877,3088
94772,362,5552
94773,982,7972
94774,257,2034
94775,210,9340
94776,691,3794
94777,114,6237
94778,367,5230
94779,132,1725
94780,837,6391
94781,896,2013
94782,422,7510
94783,172,3347
94784,412,6414
94785,812,3591
94786,257,6931
94787,270,1400
94788,270,1643
94789,233,6005
94790,382,6515
94791,386,7943
94792,494,2128
94793,995,4075
94794,908,4741
94795,804,1613
94796,197,1504
94797,518,4852
94798,778,9157
94799,686,1365
94800,441,8568
94801,507,3693
94802,369,5170
94803,617,9445
94804,951,1061
94805,937,1214
94806,384,2880
94807,873,8640
94808,509,5377
94809,460,2944
94810,476,3815
94811,507,8032
94812,844,3788
94813,353,1787
94814,619,4637
94815,578,9571
94816,754,9450
94817,469,2091
94818,220,4977
94819,870,3843
94820,507,1452
94821,682,4391
94822,353,8648
94823,538,3004
94824,980,4803
94825,410,5232
94826,632,3461
94827,932,6785
94828,621,2292
94829,766,8804
94830,117,3072
94831,717,7906
94832,120,4549
94833,736,9670
94834,511,5886
94835,703,3748
94836,690,3293
94837,914,3504
94838,314,9305
94839,618,4527
94840,325,7798
94841,204,5011
94842,773,8779
94843,745,9353
94844,844,9691
94845,986,2728
94846,219,8007
94847,274,2396
94848,308,6711
94849,341,2316
94850,103,9990
94851,194,7870
94852,165,2285
94853,803,6405
94854,622,2689
94855,792,1931
94856,406,9643
94857,757,1377
94858,651,4050
94859,199,4756
94860,844,9205
94861,733,2802
94862,336,9034
94863,329,5702
94864,941,3161
94865,399,4324
94866,373,4197
94867,384,5895
94868,271,1864
94869,276,4087
94870,297,1047
94871,790,5220
94872,285,4842
94873,254,2455
94874,839,2621
94875,979,3623
94876,370,4169
94877,837,9318
94878,946,5851
94879,101,6996
94880,839,8776
94881,995,8890
94882,315,9512
94883,143,6454
94884,270,4481
94885,792,2388
94886,312,2891
94887,358,8336
94888,967,5158
94889,378,4537
94890,511,5809
94891,962,8197
94892,744,9320
94893,612,7146
94894,545,7790
94895,984,1961
94896,116,9858
94897,835,7713
94898,326,3637
94899,636,1867
94900,994,6030
94901,361,7640
94902,433,6589
94903,664,2316
94904,799,6535
94905,183,3457
94906,657,3692
94907,226,1238
94908,123,8492
94909,668,2163
94910,712,6085
94911,622,6099
94912,631,9666
94913,218,1108
94914,209,2176
94915,612,5332
94916,208,9387
94917,318,1183
94918,335,9807
94919,258,6670
94920,621,8907
94921,845,1489
94922,936,2741
94923,866,6017
94924,669,1631
94925,371,7589
94926,763,6610
94927,298,7872
94928,839,9817
94929,964,1570
94930,175,8187
94931,446,5239
94932,192,4269
94933,197,3335
94934,361,2718
94935,116,9125
94936,510,6549
94937,621,4882
94938,497,4115
94939,525,7871
94940,490,5002
94941,269,9614
94942,148,5008
94943,674,2297
94944,937,9292
94945,129,4344
94946,348,5540
94947,935,8756
94948,585,5083
94949,332,5847
94950,571,9991
94951,821,8434
94952,376,1900
94953,940,6596
94954,179,9878
94955,241,3019
94956,104,2556
94957,432,5445
94958,584,9849
94959,200,5000
94960,586,4309
94961,862,1001
94962,477,6400
94963,602,4319
94964,511,6583
94965,230,8947
94966,435,4262
94967,245,8418
94968,236,1578
94969,899,3791
94970,217,5192
94971,968,7935
94972,321,9265
94973,513,5572
94974,114,1083
94975,776,1268
94976,130,5521
94977,836,2350
94978,818,9409
94979,821,3403
94980,348,9704
94981,309,1613
94982,616,8101
94983,429,3249
94984,515,2703
94985,781,8874
94986,932,3790
94987,286,8865
94988,690,4214
94989,565,5197
94990,504,4530
94991,271,1588
94992,706,6216
94993,790,7771
94994,262,8831
94995,521,3158
94996,597,5193
94997,276,5405
94998,895,7835
94999,928,4759
95000,714,2010
95001,424,5027
95002,290,1318
95003,409,3033
95004,396,3108
95005,275,1600
95006,271,1503
95007,990,8720
95008,658,1040
95009,317,3289
95010,863,5709
95011,458,3722
95012,453,8462
95013,504,7169
95014,943,8922
95015,631,3407
95016,220,4015
95017,970,2961
95018,647,5343
95019,569,9835
95020,521,8046
95021,561,4852
95022,610,3741
95023,312,5144
95024,431,2277
95025,669,2251
95026,372,2811
95027,747,1320
95028,716,1107
95029,419,3843
95030,391,2149
95031,498,3379
95032,508,5963
95033,670,2594
95034,765,4072
95035,113,1413
95036,484,6735
95037,715,3695
95038,341,8946
95039,768,7210
95040,578,9746
95041,470,9921
95042,694,8503
95043,177,4235
95044,519,2243
95045,165,2471
95046,909,1091
95047,799,3466
95048,373,6418
95049,799,5047
95050,221,3125
95051,430,7722
95052,696,1730
95053,508,2005
95054,119,5172
95055,484,5750
95056,232,9930
95057,264,3743
95058,622,1601
95059,523,2437
95060,540,3747
95061,865,6719
95062,307,8261
95063,915,9901
95064,894,6653
95065,405,7271
95066,391,8654
95067,593,8999
95068,453,9424
95069,231,3295
95070,126,1412
95071,233,5029
95072,334,5604
95073,405,9373
95074,718,4280
95075,901,4554
95076,113,5718
95077,947,2917
95078,821,6185
95079,228,7134
95080,965,9050
95081,361,5134
95082,412,6160
95083,386,4157
95084,503,5038
95085,583,7016
95086,470,3125
95087,827,4805
95088,428,8251
95089,116,2630
95090,305,2185
95091,295,2249
95092,797,3444
95093,304,7734
95094,884,3541
95095,100,6219
95096,381,3306
95097,683,7755
95098,278,3296
95099,240,1240
95100,878,5868
95101,329,6103
95102,861,3624
95103,788,4700
95104,583,5141
95105,821,1564
95106,107,5254
95107,401,6197
95108,507,9212
95109,770,9986
95110,297,4800
95111,617,3285
95112,726,2199
95113,792,9567
95114,832,8943
95115,155,4960
95116,331,5101
95117,760,5692
95118,867,4775
95119,630,8844
95120,340,6247
95121,762,1060
95122,544,5701
95123,351,1202
95124,448,2626
95125,505,1330
95126,341,3348
95127,152,9163
95128,349,7339
95129,450,2172
95130,317,8958
95131,292,3115
95132,666,9347
95133,591,3082
95134,882,9704
95135,300,8445
95136,493,3186
95137,127,5716
95138,572,4898
95139,246,4073
95140,179,6653
95141,645,3768
95142,327,1975
95143,745,9352
95144,586,9634
95145,180,6928
95146,411,5640
95147,200,7694
95148,521,4886
95149,307,2945
95150,300,8734
95151,814,2576
95152,766,2007
95153,708,8674
95154,590,9228
95155,432,7835
95156,784,3561
95157,929,9429
95158,457,3615
95159,696,9990
95160,363,6460
95161,421,6917
95162,850,6696
95163,578,6886
95164,606,6431
95165,868,4664
95166,478,5765
95167,189,7432
95168,673,2183
95169,451,5210
95170,975,5436
95171,527,2859
95172,444,9800
95173,456,8031
95174,900,1683
95175,760,9537
95176,521,8026
95177,665,3800
95178,606,2696
95179,576,7870
95180,604,5441
95181,939,7152
95182,271,7080
95183,214,4933
95184,525,4350
95185,437,4635
95186,183,4394
95187,903,7295
95188,719,1397
95189,964,1312
95190,795,1951
95191,251,2065
95192,646,7175
95193,459,7905
95194,235,9715
95195,273,8769
95196,756,2465
95197,528,3754
95198,493,4820
95199,535,1741
95200,471,5684
95201,531,1315
95202,187,6083
95203,778,8515
95204,505,2790
95205,452,8765
95206,353,4168
95207,131,3536
95208,178,7936
95209,390,5196
95210,212,1453
95211,468,4558
95212,861,8954
95213,522,7336
95214,656,9868
95215,261,5617
95216,840,2565
95217,333,8676
95218,400,7656
95219,576,5554
95220,825,7864
95221,375,5701
95222,140,4865
95223,307,3045
95224,499,6118
95225,378,1791
95226,549,2495
95227,437,9066
95228,634,5249
95229,564,9337
95230,568,3999
95231,725,9557
95232,165,5942
95233,609,5674
95234,832,2294
95235,541,7661
95236,662,9715
95237,562,2115
95238,873,2137
95239,318,5195
95240,684,1113
95241,436,5577
95242,522,9424
95243,605,9940
95244,271,2974
95245,728,9623
95246,686,5643
95247,973,2153
95248,302,9606
95249,747,7616
95250,427,2111
95251,739,7354
95252,894,3411
95253,195,5689
95254,933,1302
95255,517,8963
95256,822,3971
95257,235,5601
95258,398,9968
95259,748,3487
95260,480,9189
95261,776,4587
95262,169,2318
95263,989,5858
95264,729,4393
95265,293,7558
95266,151,1109
95267,920,9386
95268,466,1908
95269,888,6099
95270,243,7910
95271,305,1581
95272,610,3615
95273,627,1694
95274,935,7071
95275,318,7218
95276,138,2331
95277,374,3457
95278,712,1199
95279,828,7252
95280,897,8539
95281,680,4437
95282,442,7117
95283,401,3083
95284,633,9222
95285,981,4944
95286,319,1885
95287,447,7700
95288,906,7432
95289,618,9122
95290,488,4250
95291,418,7010
95292,438,6063
95293,775,8695
95294,904,6565
95295,515,3304
95296,268,1560
95297,500,8390
95298,456,4780
95299,941,7239
95300,926,8902
95301,280,4632
95302,903,9659
95303,960,4360
95304,309,9989
95305,254,9920
95306,752,1851
95307,822,3622
95308,862,8673
95309,541,1211
95310,330,5879
95311,895,6544
95312,820,7077
95313,752,2954
95314,783,4967
95315,777,5778
95316,842,2670
95317,319,9323
95318,251,6842
95319,212,2280
95320,655,3018
95321,737,3686
95322,641,4933
95323,159,4232
95324,968,6442
95325,922,6486
95326,628,1665
95327,607,7236
95328,116,9921
95329,569,4815
95330,889,3259
95331,654,9808
95332,972,5350
95333,998,4343
95334,957,5464
95335,628,9383
95336,680,8537
95337,155,7866
95338,732,8843
95339,685,1177
95340,500,3787
95341,339,2226
95342,967,5889
95343,496,1444
95344,733,1375
95345,363,9896
95346,667,5549
95347,201,2690
95348,431,4098
95349,343,4515
95350,101,2767
95351,410,2009
95352,833,9210
95353,278,4569
95354,604,2123
95355,538,2419
95356,499,1220
95357,584,5213
95358,547,6762
95359,320,5497
95360,574,4004
95361,865,6611
95362,313,4532
95363,378,4449
95364,445,3535
95365,653,5451
95366,661,9087
95367,489,3511
95368,623,3227
95369,812,1553
95370,206,3256
95371,794,2830
95372,978,7563
95373,453,1059
95374,116,7479
95375,300,4500
95376,200,6306
95377,975,9963
95378,441,4135
95379,954,3111
95380,336,9286
95381,421,9106
95382,745,6941
95383,241,7813
95384,115,5797
95385,353,2285
95386,585,7803
95387,885,4875
95388,574,9615
95389,226,3894
95390,558,6852
95391,752,1405
95392,678,7152
95393,225,6459
95394,651,8498
95395,273,9804
95396,138,4041
95397,771,9569
95398,299,5837
95399,768,7258
95400,719,8963
95401,240,1319
95402,471,7893
95403,213,5334
95404,717,5651
95405,824,4520
95406,401,5790
95407,275,4510
95408,210,9746
95409,649,3928
95410,990,1416
95411,907,8649
95412,207,4422
95413,746,2608
95414,396,7653
95415,387,4268
95416,801,8350
95417,389,5791
95418,285,7676
95419,895,4805
95420,848,6958
95421,171,1476
95422,824,8777
95423,352,7915
95424,578,7475
95425,409,7289
95426,478,4409
95427,490,5614
95428,176,3746
95429,437,6003
95430,279,7875
95431,181,2143
95432,194,5389
95433,288,7671
95434,957,1972
95435,893,6806
95436,353,5710
95437,898,1617
95438,129,3963
95439,145,7681
95440,558,3801
95441,996,3224
95442,152,6653
95443,166,1398
95444,122,8967
95445,574,2575
95446,489,8528
95447,619,8922
95448,588,3413
95449,866,9958
95450,982,1263
95451,589,5876
95452,191,3263
95453,533,7262
95454,639,9143
95455,865,9127
95456,706,3755
95457,333,1679
95458,418,1154
95459,774,8992
95460,752,4599
95461,954,5390
95462,991,5482
95463,631,3943
95464,727,8036
95465,362,2099
95466,456,9700
95467,556,2964
95468,255,6710
95469,598,9253
95470,999,6728
95471,312,9569
95472,747,1430
95473,631,7474
95474,661,7374
95475,285,6018
95476,619,7752
95477,781,7723
95478,480,9406
95479,240,7255
95480,829,3020
95481,853,7376
95482,215,7700
95483,701,3570
95484,442,2358
95485,216,7107
95486,439,4214
95487,552,6369
95488,731,9643
95489,280,7420
95490,924,7444
95491,778,1540
95492,466,4727
95493,745,7046
95494,184,6752
95495,620,1780
95496,481,9798
95497,942,3232
95498,536,4647
95499,749,6684
95500,261,3275
95501,237,2112
95502,949,9378
95503,700,8088
95504,548,7754
95505,387,8080
95506,218,2406
95507,837,5969
95508,918,1961
95509,913,8165
95510,492,8532
95511,586,1332
95512,352,4179
95513,779,9099
95514,746,3115
95515,712,2133
95516,482,6005
95517,528,1006
95518,295,8769
95519,322,2776
95520,728,8039
95521,709,2074
95522,394,6079
95523,875,2228
95524,193,9995
95525,353,3033
95526,806,6378
95527,624,6304
95528,841,4788
95529,738,1818
95530,528,5336
95531,222,8085
95532,662,1524
95533,584,6794
95534,603,4940
95535,401,6948
95536,643,6116
95537,985,3269
95538,934,7276
95539,713,4502
95540,165,9903
95541,766,8555
95542,242,5426
95543,576,5136
95544,772,8758
95545,856,2153
95546,769,5589
95547,346,8616
95548,809,5992
95549,393,1197
95550,736,1710
95551,852,1083
95552,709,6664
95553,661,4314
95554,550,8970
95555,385,3272
95556,855,8286
95557,846,9833
95558,691,5725
95559,832,9699
95560,410,6354
95561,565,3152
95562,506,7317
95563,796,2908
95564,424,7384
95565,716,1216
95566,624,6260
95567,744,8401
95568,628,8596
95569,888,4481
95570,335,8997
95571,462,2273
95572,292,2213
95573,414,7245
95574,412,1590
95575,402,1198
95576,722,1072
95577,594,5357
95578,608,6539
95579,206,7655
95580,677,2038
95581,457,1344
95582,366,6678
95583,155,8699
95584,421,4124
95585,418,6152
95586,921,9707
95587,317,5793
95588,856,5927
95589,724,7390
95590,110,2844
95591,517,8823
95592,625,5788
95593,178,4017
95594,893,2171
95595,205,7381
95596,488,7128
95597,151,6393
95598,384,7228
95599,308,8584
95600,705,4095
95601,429,1632
95602,239,4594
95603,596,3117
95604,551,9365
95605,239,6589
95606,209,7328
95607,612,5642
95608,388,9866
95609,909,7510
95610,955,9721
95611,306,1447
95612,759,2300
95613,199,6339
95614,951,7249
95615,227,3157
95616,917,6394
95617,402,5430
